Startup ID,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
2621,AI,8,613001116.28,2393901289.89,21,Germany,2006,101.27
2622,E-commerce,8,2561681878.5,10245526837.85,3,China,2010,186.2
2623,Biotech,8,3229929273.01,11731028647.4,50,Australia,2014,50.94
2624,E-commerce,4,2065869213.38,9718889679.05,38,UK,2018,165.24
2625,Fintech,2,924313219.81,1663324154.46,38,China,2010,198.49
2626,EdTech,5,1429278703.14,3403372638.08,7,Singapore,2018,49.96
2627,HealthTech,6,3255167840.78,9454291142.83,20,Germany,2016,17.61
2628,EdTech,7,356905367.84,1556733538.51,18,France,2010,27.82
2629,HealthTech,6,136226433.98,632221984.72,18,India,2018,39.93
2630,EdTech,1,4375908974.15,12915548708.74,13,Singapore,2016,77.19
2631,Blockchain,1,824803757.86,3384618079.7,4,Singapore,2013,150.4
2632,Blockchain,1,3544248602.2,16018503190.03,18,France,2018,184.83
2633,Blockchain,8,3114251836.99,14703520195.98,21,Brazil,2001,146.53
2634,Fintech,9,3504551387.36,15784034006.83,17,Germany,2018,102.62
2635,Blockchain,8,3267733901.66,5821189175.11,34,China,2021,108.77
2636,SaaS,4,4699069889.64,16703488558.81,40,India,2018,55.59
2637,Fintech,2,957337375.8,3604631083.66,4,USA,2004,128.24
2638,Fintech,6,78909039.03,148571763.12,35,Singapore,2016,113.49
2639,Fintech,5,2165657411.2,5349750291.97,17,Germany,2011,56.47
2640,AI,6,4048647597.58,16949550255.25,45,Singapore,2018,157.9
2641,Blockchain,10,77914554.33,153670782.25,50,UK,2005,194.15
2642,Blockchain,1,4308533150.91,16512695367.09,49,China,2013,50.18
2643,SaaS,10,4355238916.27,11748696740.11,16,France,2008,32.2
2644,EdTech,4,2851978675.5,12471807689.05,37,UK,2000,43.71
2645,E-commerce,4,3587718687.55,5511853006.76,19,Australia,2007,93.32
2646,Biotech,4,1210610680.36,2005817765.63,26,Australia,2012,85.46
2647,Biotech,5,526941130.25,844548593.07,39,China,2013,131.09
2648,E-commerce,6,2936679733.92,5296374529.12,5,Brazil,2001,129.44
2649,Biotech,4,2025779316.39,6592028720.26,42,Brazil,2020,50.24
2650,SaaS,1,3832614020.12,16106627065.82,24,Brazil,2016,78.7
2651,E-commerce,7,4493334862.88,20523195721.6,48,Germany,2021,95.26
2652,HealthTech,2,1182104313.85,2290350561.73,19,Germany,2007,30.48
2653,EdTech,9,3313080506.11,8777077586.91,40,Singapore,2023,181.79
2654,Biotech,7,2038923732.84,5108030293.6,23,China,2016,174.39
2655,E-commerce,5,4431337776.32,11888552374.63,6,Australia,2012,196.08
2656,SaaS,2,2714033335.0,9735412722.03,35,Canada,2008,25.1
2657,AI,8,2490561749.78,7521078524.9,48,Brazil,2015,63.9
2658,Blockchain,5,776748700.22,2292212286.2,21,USA,2015,152.92
2659,HealthTech,9,1615326454.84,4540302860.4,34,Australia,2019,183.34
2660,SaaS,1,3585126545.09,10945043993.27,9,Brazil,2023,101.63
2661,Blockchain,7,4851551992.98,14071679554.43,42,Australia,2014,69.86
2662,EdTech,8,3814810045.79,17567694597.89,3,Australia,2007,172.47
2663,SaaS,5,4513799168.37,7954901051.48,27,USA,2003,137.44
2664,Fintech,2,4897726903.35,15233558168.55,49,Singapore,2006,131.48
2665,Biotech,1,237864472.36,1076623455.97,30,France,2000,169.03
2666,EdTech,9,2167353310.25,8340251500.16,10,India,2010,47.97
2667,Blockchain,6,4400949926.06,21340427257.12,45,China,2022,52.55
2668,Blockchain,6,4327718656.23,10460231513.35,42,Germany,2007,185.41
2669,E-commerce,4,876563421.8,3694277486.76,27,Singapore,2020,88.56
2670,HealthTech,9,2824766278.37,11005619128.96,49,UK,2013,10.35
2671,EdTech,2,4480050896.16,20310927330.66,29,Singapore,2020,22.24
2672,EdTech,8,1050073661.54,3740813295.1,24,Brazil,2022,183.19
2673,EdTech,1,2429230753.84,6371034874.78,10,Australia,2015,141.05
2674,Biotech,8,603427737.95,2674345523.93,1,UK,2014,108.99
2675,Fintech,2,2956599720.86,12435619378.5,42,USA,2020,97.66
2676,EdTech,4,2570179771.52,9374909963.66,29,India,2005,85.47
2677,HealthTech,10,3503453574.26,6032481308.41,25,UK,2021,90.78
2678,HealthTech,5,4094569123.87,13140070139.91,32,India,2022,87.19
2679,E-commerce,2,2191814398.17,7512436443.72,40,Canada,2004,17.11
2680,Blockchain,3,4603680241.69,15455677993.04,5,Australia,2014,88.03
2681,HealthTech,10,564772365.29,2130026379.29,35,Canada,2001,128.75
2682,Biotech,7,156348650.81,370965113.14,39,Australia,2016,104.8
2683,E-commerce,1,898012736.54,2045745414.9,19,Brazil,2014,132.0
2684,AI,1,216293522.3,770142016.73,31,Canada,2002,106.19
2685,AI,2,4097148579.66,11865202881.74,30,UK,2012,124.22
2686,Fintech,2,1371132010.03,6115591121.8,21,Australia,2012,60.64
2687,EdTech,10,3287039030.72,13388898861.77,7,Brazil,2013,77.05
2688,E-commerce,10,422411014.8,1284724449.68,15,USA,2009,11.64
2689,E-commerce,9,3235752088.88,8680452707.83,36,Singapore,2005,128.01
2690,AI,9,239006518.7,384536788.47,50,UK,2023,150.15
2691,AI,2,1949243114.6,6502779858.34,37,Brazil,2013,56.45
2692,SaaS,10,1082713530.92,3056291124.09,12,UK,2013,38.13
2693,SaaS,4,4614574830.81,7265477151.13,4,Brazil,2023,146.69
2694,HealthTech,3,2956746412.73,12162726867.15,33,Germany,2010,5.43
2695,HealthTech,1,2502708713.98,4333159814.1,22,Canada,2009,23.36
2696,E-commerce,3,4709247325.68,17086004567.88,6,Singapore,2010,92.77
2697,Fintech,4,4084474569.81,7700359763.51,50,China,2015,53.94
2698,Fintech,8,3478166732.7,15761662895.76,27,Singapore,2007,87.24
2699,SaaS,3,3758881579.62,15934219934.11,1,UK,2022,59.14
2700,HealthTech,4,3518828277.21,5647415017.96,2,France,2000,120.67
2701,HealthTech,3,23488030.68,95254761.07,42,USA,2012,20.07
2702,Blockchain,2,2401735473.04,11768068461.18,15,Canada,2010,23.25
2703,AI,2,643498455.3,1785493470.57,2,India,2007,198.72
2704,Blockchain,4,275914615.63,793359852.17,32,USA,2009,176.07
2705,Biotech,10,654484916.49,1141797295.79,7,Canada,2002,38.21
2706,EdTech,4,2659775354.67,12546710318.43,41,UK,2002,28.12
2707,Biotech,9,2323009020.65,5348451776.1,8,Singapore,2013,91.45
2708,Blockchain,10,626799810.21,2009169415.38,30,Brazil,2005,151.23
2709,EdTech,8,3501521171.0,15529740024.97,18,Australia,2006,91.51
2710,SaaS,3,478600358.68,2000084681.32,50,India,2002,22.91
2711,Blockchain,4,578715363.58,1001604050.42,22,France,2018,86.86
2712,HealthTech,3,2769059909.93,4297929245.48,12,Canada,2006,62.58
2713,SaaS,2,1620999425.28,2827085665.26,41,India,2013,82.76
2714,Blockchain,2,319378955.71,1459884009.8,40,China,2022,171.06
2715,AI,2,1695729927.63,6910848650.9,14,France,2001,160.79
2716,Fintech,7,1311783717.7,6172028658.46,41,USA,2015,75.95
2717,Blockchain,9,1481913435.15,6919388479.92,4,France,2021,65.57
2718,Blockchain,1,1275426281.2,3023151377.85,18,France,2008,32.54
2719,Blockchain,5,860615822.82,1941754889.18,2,France,2003,163.97
2720,AI,1,456106057.78,737107086.39,41,Germany,2007,49.26
2721,EdTech,4,1532863104.44,2971811650.92,12,Singapore,2012,19.71
2722,HealthTech,10,2801796473.25,13657715801.08,13,Brazil,2016,128.6
2723,Blockchain,10,3391170296.67,11168062892.14,23,USA,2017,173.68
2724,AI,8,3275439751.78,13748919233.65,31,India,2008,120.61
2725,EdTech,2,2960041007.92,9312217306.14,20,Australia,2003,196.65
2726,E-commerce,2,4559096631.56,12877017057.92,12,Canada,2016,135.84
2727,E-commerce,6,4525290068.57,12809761715.88,3,India,2021,17.63
2728,SaaS,10,2583963142.98,6430207102.25,38,Singapore,2003,111.38
2729,AI,10,3959916709.78,11843278098.94,15,Canada,2022,103.99
2730,Blockchain,8,3086948031.11,6322887947.97,11,UK,2021,99.78
2731,EdTech,9,3247853685.43,10708824152.27,49,Australia,2022,116.06
2732,HealthTech,2,3020382508.4,14719531763.33,11,Canada,2018,161.02
2733,Biotech,1,1756047498.06,8099017432.63,29,Canada,2007,21.75
2734,Blockchain,2,3591630802.91,8823974654.92,11,India,2007,25.11
2735,SaaS,10,3852081113.87,13304005612.8,8,Canada,2003,133.6
2736,AI,8,3574914491.14,14854242865.47,15,China,2016,161.63
2737,E-commerce,4,1616644549.92,7200546183.1,30,France,2005,197.05
2738,SaaS,1,216005596.03,681328378.39,33,Singapore,2020,18.71
2739,Blockchain,4,1319539107.18,4395300412.27,22,Canada,2009,58.12
2740,HealthTech,8,3650251683.89,9738036975.65,25,USA,2013,20.24
2741,Biotech,8,2496351244.72,10574816873.05,32,India,2005,187.68
2742,Biotech,7,2115102971.63,6155651110.47,10,China,2013,9.5
2743,E-commerce,6,3990323010.13,15716017825.82,21,Australia,2005,50.26
2744,Biotech,9,2457313691.22,11514497593.12,37,India,2013,8.17
2745,SaaS,7,889941011.58,4328766662.76,34,Brazil,2002,127.96
2746,EdTech,4,3675080754.52,14446372000.16,7,USA,2020,22.27
2747,SaaS,4,2057383108.75,4581112171.61,16,USA,2002,105.37
2748,HealthTech,4,1141657438.17,4086067676.13,5,India,2017,50.02
2749,SaaS,4,2948702670.77,5799476525.87,42,Germany,2018,68.46
2750,Fintech,6,3677654686.86,17207131536.23,9,India,2001,18.42
2751,AI,10,816803436.83,1790038905.58,8,Brazil,2002,69.86
2752,EdTech,3,4512516288.04,19946360962.85,34,China,2011,120.79
2753,HealthTech,10,4700236511.33,7218720657.49,2,India,2014,109.4
2754,Biotech,5,4712137040.18,16011736789.26,48,China,2009,161.93
2755,HealthTech,4,863844396.45,4251150519.84,5,Germany,2021,152.83
2756,EdTech,7,4638337076.87,17484757429.34,25,UK,2016,127.35
2757,Biotech,3,2055016910.05,6213537350.59,4,Canada,2018,160.34
2758,Biotech,7,4421795321.93,15718256742.83,17,China,2000,43.5
2759,EdTech,2,829680275.16,3214768508.8,8,UK,2008,54.99
2760,Biotech,7,2873078429.17,7475203370.8,38,Singapore,2015,40.71
2761,E-commerce,5,361653907.2,1463800502.92,17,China,2010,122.76
2762,EdTech,7,1778953067.32,2697370976.22,33,France,2021,112.86
2763,AI,1,3115260485.3,8996033446.42,18,India,2016,132.87
2764,Fintech,4,2468393435.42,6773136434.85,19,France,2002,37.95
2765,Biotech,8,1182337322.83,5728707383.41,34,USA,2011,102.18
2766,SaaS,8,2600460030.5,10170413973.92,20,Australia,2009,173.25
2767,AI,4,3402575659.73,8638419345.52,10,Canada,2020,191.52
2768,EdTech,6,1580953552.29,7823209140.46,23,Brazil,2011,141.96
2769,AI,6,1210802848.69,5403479314.14,32,Australia,2016,64.92
2770,HealthTech,3,2899534769.67,9721708045.61,14,France,2016,25.6
2771,Blockchain,10,1346586206.38,5510928179.96,41,USA,2000,131.74
2772,AI,5,3779691635.25,17201939831.97,8,Singapore,2010,152.86
2773,AI,9,796847851.55,1894601256.38,33,UK,2002,5.75
2774,EdTech,6,1480831686.78,6831441630.19,12,Singapore,2001,19.38
2775,Biotech,3,4937584407.09,21001693611.34,34,Singapore,2001,16.34
2776,SaaS,9,902136800.96,1850529333.99,24,Singapore,2012,88.88
2777,Fintech,10,1124108672.18,2160397152.35,14,India,2022,25.94
2778,SaaS,10,3423744144.86,15880568433.87,46,Singapore,2020,169.24
2779,E-commerce,4,4966477732.87,12594082857.43,16,Germany,2000,80.07
2780,AI,8,3301701396.32,15165291260.13,16,Brazil,2010,18.63
2781,Biotech,4,3033693153.23,10721986004.95,50,Germany,2008,147.0
2782,Biotech,2,4776655233.53,22067882575.01,12,China,2021,14.49
2783,AI,3,168349947.11,689118313.59,50,Singapore,2007,142.44
2784,SaaS,7,2266990051.43,9585378297.05,3,India,2015,81.1
2785,Blockchain,4,950406374.68,1543415134.94,42,China,2010,13.81
2786,Fintech,9,4989350083.45,19759997234.45,15,Singapore,2000,167.46
2787,EdTech,6,3085542751.91,12800876577.25,42,Germany,2002,121.7
2788,Blockchain,5,311134583.01,551217260.15,42,Brazil,2007,149.68
2789,EdTech,3,3163291031.8,6032242938.6,19,Singapore,2013,188.32
2790,SaaS,7,1712740280.61,8184844783.88,18,Brazil,2014,194.69
2791,Blockchain,1,4508405610.85,11392508567.39,13,Singapore,2016,44.33
2792,SaaS,6,402285490.39,825514605.63,5,USA,2016,162.35
2793,E-commerce,6,3232653859.07,16160605545.73,6,India,2005,187.37
2794,SaaS,8,720206399.67,3291998631.22,48,Singapore,2020,32.57
2795,AI,8,3110220209.12,8138877150.41,28,Canada,2003,173.25
2796,AI,10,3045765227.41,14887342555.21,2,USA,2007,37.02
2797,Biotech,1,1008398847.43,3914420633.85,6,Australia,2005,62.99
2798,AI,8,4430731876.67,8405915510.32,22,France,2021,104.08
2799,AI,7,4192197812.75,13997717968.5,50,Singapore,2004,179.89
2800,Biotech,9,1971058137.88,3909051308.01,11,Australia,2015,46.97
2801,E-commerce,9,2195726959.84,8768307485.69,14,France,2012,73.31
2802,SaaS,9,390769014.52,666478930.45,26,China,2013,90.79
2803,AI,7,2695070596.39,10719632305.9,49,China,2018,105.39
2804,Biotech,7,2911943145.11,6945017370.97,34,France,2010,125.57
2805,HealthTech,7,2305985065.26,8584224086.51,41,Germany,2003,192.45
2806,AI,2,2636378256.18,8786211590.87,3,Singapore,2012,101.58
2807,E-commerce,9,1963108303.26,9560778244.98,20,UK,2012,154.41
2808,HealthTech,1,1848731926.09,6450724996.16,41,India,2002,172.1
2809,E-commerce,10,734203773.6,1617064460.24,20,India,2021,35.12
2810,HealthTech,2,1244305340.01,5382462197.35,21,China,2007,133.1
2811,Biotech,4,546725134.24,2592334339.75,1,Australia,2021,182.96
2812,Blockchain,1,2450145559.77,10830344163.93,24,Canada,2013,130.09
2813,HealthTech,1,2030384068.15,5308223917.64,16,Australia,2007,6.16
2814,Blockchain,1,74334021.53,270193029.71,37,Germany,2018,35.41
2815,Biotech,3,1110099132.33,3131135171.56,44,France,2021,143.98
2816,Fintech,1,1145548544.59,3479847120.65,27,USA,2005,28.78
2817,SaaS,3,1148128621.06,3247193751.08,12,Germany,2006,182.09
2818,HealthTech,10,1460685602.51,7074711634.37,19,China,2004,167.12
2819,AI,10,488308381.99,1335250403.18,49,Brazil,2022,168.2
2820,SaaS,1,3346349335.06,14194718220.0,42,Germany,2021,44.52
2821,HealthTech,5,95220819.65,322999709.07,49,China,2009,80.58
2822,Fintech,8,1138983795.33,1825477251.01,21,Germany,2004,132.67
2823,Blockchain,8,2945271188.44,12670799036.23,2,Canada,2009,16.73
2824,SaaS,5,1259732036.54,3353054494.22,43,Singapore,2015,166.33
2825,AI,8,1222141461.87,5582923121.25,6,USA,2023,125.1
2826,Fintech,3,3229497913.48,10766814230.92,5,China,2014,182.57
2827,Biotech,8,4233621899.6,10116233755.94,19,Germany,2010,88.09
2828,Biotech,10,2461134610.69,8407626537.42,2,Canada,2002,141.93
2829,Biotech,7,2699067021.73,8511086356.26,18,China,2017,179.06
2830,Fintech,7,331601860.09,1041711707.67,1,Australia,2008,5.56
2831,Biotech,2,205752180.79,1012341039.42,16,Singapore,2012,147.81
2832,AI,5,1784361813.79,4317806180.86,38,UK,2020,51.79
2833,Blockchain,9,3098047176.25,10400890481.7,36,UK,2017,108.11
2834,EdTech,8,999672720.27,2410365794.01,34,India,2001,78.93
2835,HealthTech,1,1775847653.61,6850854315.24,2,Australia,2022,68.63
2836,AI,6,4078051925.98,10548477676.94,14,Canada,2019,99.28
2837,HealthTech,10,184682387.71,434522146.57,9,Canada,2011,108.97
2838,Fintech,1,4574282538.79,21657988512.88,25,Australia,2008,23.27
2839,HealthTech,7,451149570.7,2076273522.69,43,Germany,2008,117.72
2840,Biotech,5,3572318492.47,13341828555.17,3,Brazil,2023,189.23
2841,Blockchain,7,2323143931.91,3645166017.19,23,Australia,2022,130.72
2842,Fintech,10,2610997363.12,11124742705.64,14,Canada,2008,51.6
2843,E-commerce,2,2940189065.73,5135454604.02,33,Brazil,2014,82.79
2844,Fintech,8,1687018732.88,4830495343.16,5,Brazil,2020,142.61
2845,SaaS,3,4547527748.82,19961415324.52,44,UK,2003,45.08
2846,Blockchain,8,2388273029.88,10824456134.05,43,Australia,2008,23.2
2847,E-commerce,3,751128891.62,3504623826.08,48,UK,2021,61.89
2848,Fintech,5,2287008040.36,9340013171.06,40,Singapore,2019,172.86
2849,HealthTech,6,2733314128.18,12591252046.49,4,Brazil,2000,40.21
2850,Blockchain,1,359088427.76,1605261109.27,23,Brazil,2007,89.32
2851,EdTech,3,2007446327.09,8893249078.37,25,Germany,2000,79.78
2852,HealthTech,1,4209352096.04,20063518841.89,5,Australia,2023,153.06
2853,HealthTech,10,3433329273.8,11107161073.88,7,China,2002,118.48
2854,AI,3,814449159.42,3557215280.45,13,Germany,2011,147.39
2855,Biotech,8,1551866458.68,7475836447.8,8,China,2011,60.8
2856,HealthTech,10,1183225972.6,4136015633.53,41,Germany,2014,193.87
2857,HealthTech,6,706945127.13,3524930257.77,24,UK,2017,71.69
2858,E-commerce,2,2323016361.76,5049315898.71,37,UK,2012,177.55
2859,Blockchain,3,1348437531.9,2536705510.44,34,Australia,2021,38.73
2860,E-commerce,3,1958500617.78,5377396118.51,27,UK,2019,187.5
2861,Fintech,8,4125029642.95,18113767783.41,13,France,2007,90.79
2862,HealthTech,6,2276099127.42,6765463742.89,30,Germany,2016,170.26
2863,Fintech,8,1520383082.85,4623675285.85,38,Brazil,2008,36.78
2864,Fintech,4,1721108156.27,6881220846.83,32,Germany,2006,144.13
2865,HealthTech,2,530836676.0,2436320493.24,30,USA,2002,120.97
2866,Blockchain,10,4743242382.6,20532197887.87,12,Germany,2008,46.67
2867,Biotech,3,3267648695.68,14753335838.96,27,USA,2018,101.47
2868,Biotech,6,2503311245.28,9999469627.97,38,France,2013,185.49
2869,Biotech,3,3840018233.81,6575568463.92,31,Canada,2019,32.87
2870,E-commerce,3,2377086411.86,10329299742.18,14,China,2007,115.96
2871,HealthTech,4,95935269.79,180162215.75,19,USA,2017,89.95
2872,EdTech,8,4344554820.87,14142521160.45,2,India,2014,129.56
2873,HealthTech,9,1585017293.54,3935526401.41,47,India,2020,140.17
2874,Fintech,3,1158144437.0,3421823174.77,24,Brazil,2015,146.29
2875,Fintech,6,1606669627.86,3815882939.9,45,Singapore,2011,118.24
2876,EdTech,5,2433022126.66,3662583475.89,11,India,2020,107.7
2877,SaaS,2,4222840044.83,20344741750.89,9,Australia,2015,99.7
2878,AI,3,682528347.99,2259683524.79,42,Brazil,2006,15.96
2879,E-commerce,6,1525125557.61,3307145641.96,46,Germany,2007,154.45
2880,Biotech,2,4837692285.84,7531405570.02,22,France,2009,86.42
2881,E-commerce,10,3230090147.93,12241449463.98,3,India,2017,48.07
2882,HealthTech,8,3163674602.45,7772531981.56,2,Germany,2013,127.82
2883,Blockchain,7,2745364809.41,9735249209.43,45,India,2015,130.09
2884,Fintech,4,2425084901.35,11894899571.63,22,Australia,2003,40.37
2885,Blockchain,10,2138634255.04,8458817563.7,16,Canada,2013,182.76
2886,AI,5,4616380557.16,19410880127.15,9,Australia,2012,151.41
2887,Fintech,10,1410892945.72,6568518761.7,9,Canada,2016,193.09
2888,HealthTech,9,2299504378.1,6759922973.86,49,Australia,2019,87.84
2889,SaaS,3,4136971360.39,11913728166.28,48,India,2004,124.65
2890,Biotech,10,599085858.15,1523461371.16,17,India,2007,152.32
2891,SaaS,9,3180991452.37,11843905927.29,47,China,2012,182.55
2892,Biotech,1,515111457.79,2102110613.38,43,India,2020,30.68
2893,SaaS,5,305950632.78,618263489.28,37,Canada,2018,158.46
2894,Fintech,10,2337561992.64,4872064689.96,4,Canada,2005,150.67
2895,E-commerce,1,2913037157.0,7083760249.83,1,Canada,2004,147.01
2896,HealthTech,8,2568633078.87,9929054032.95,10,Canada,2011,53.33
2897,Biotech,7,3951179985.94,16472746678.39,40,Australia,2012,167.75
2898,AI,3,661863916.45,1833182418.54,21,Singapore,2008,147.92
2899,EdTech,1,1375009858.13,2777704470.69,13,USA,2015,171.45
2900,HealthTech,10,1270421016.47,4427391036.71,47,Australia,2012,61.94
2901,Biotech,5,4067714956.59,10721824792.8,32,Canada,2015,30.12
2902,EdTech,3,1636188062.78,5017488513.21,4,Australia,2014,152.65
2903,HealthTech,6,2482969849.2,5326700599.53,49,Germany,2003,130.42
2904,Blockchain,7,332919741.34,1586545292.22,23,India,2007,197.43
2905,HealthTech,5,4662230867.51,8678370111.94,21,UK,2015,73.36
2906,E-commerce,6,3599455423.24,10428116765.83,17,UK,2006,6.14
2907,Fintech,3,1381951118.79,3183801257.42,28,Singapore,2001,26.52
2908,EdTech,4,4012835988.16,17577837792.28,43,Australia,2017,46.7
2909,Biotech,6,4470189971.44,16720661878.93,45,Australia,2003,168.07
2910,Biotech,6,129719486.64,294121687.03,5,Singapore,2021,65.56
2911,EdTech,2,2866667083.75,6025532454.84,6,Brazil,2020,109.42
2912,SaaS,4,457524384.53,1912736662.72,8,Canada,2019,37.75
2913,E-commerce,4,2243670144.45,7807005363.25,32,France,2021,65.7
2914,Blockchain,2,2097377060.61,5900961910.55,31,France,2011,83.75
2915,EdTech,7,1511960965.46,4312103777.4,40,UK,2001,53.95
2916,SaaS,1,1009193553.66,2229651882.26,48,Singapore,2010,68.24
2917,Fintech,5,4563292071.3,9704907308.62,29,Singapore,2003,149.41
2918,Blockchain,6,4789584510.77,16523205766.63,50,Brazil,2007,136.18
2919,AI,9,2623575165.72,9067181139.11,13,China,2005,67.35
2920,Blockchain,8,1981670981.27,2983735081.26,3,Singapore,2009,42.67
2921,Fintech,3,2239193246.96,7526078722.01,19,Brazil,2023,145.97
2922,EdTech,7,301583712.87,1504147259.34,13,France,2016,50.58
2923,Fintech,6,4510790168.23,19319926029.33,28,Brazil,2021,67.43
2924,SaaS,3,1420339822.17,6725626160.68,30,Singapore,2023,136.49
2925,HealthTech,5,1184482036.52,5580826787.62,10,Germany,2001,58.11
2926,SaaS,2,1428798856.07,3098037609.2,35,France,2006,49.54
2927,E-commerce,1,3347035356.21,5728168501.02,22,India,2022,27.66
2928,SaaS,8,1369985795.12,5642012816.26,41,China,2011,47.5
2929,E-commerce,6,1484056000.32,6006684963.02,18,France,2023,127.32
2930,Blockchain,1,924909995.8,2307836652.78,3,USA,2002,127.9
2931,Biotech,3,3020347610.35,8762331154.33,41,Canada,2017,187.36
2932,EdTech,2,4724329293.74,11085085973.6,36,China,2018,186.54
2933,Biotech,8,4839571037.3,23196242316.55,38,USA,2021,19.83
2934,EdTech,9,4964990901.02,14529639667.63,50,USA,2002,114.41
2935,Biotech,8,825576652.59,2189926736.04,5,Brazil,2011,48.06
2936,E-commerce,1,2403355773.23,10674097611.25,22,Brazil,2007,113.43
2937,HealthTech,9,454077917.38,901888618.7,15,France,2000,165.96
2938,SaaS,9,4027501473.22,15463110659.82,17,Brazil,2006,183.28
